,date,convenience_store,store,address,city,zipcode,store_location,county_number,county,category,category_name,vendor_no,vendor,item,description,pack,liter_size,state_btl_cost,btl_price,bottle_qty,total
3903,2014-02-06,,2106,2217 COLLEGE,CEDAR FALLS,50613,"2217 COLLEGE
CEDAR FALLS 50613
(42.517169286000069, -92.455837838999969)",7,Black Hawk,1081900.0,MISC. AMERICAN CORDIALS & LIQUEURS,259,Heaven Hill Distilleries Inc.,76478,Pama Pomegranate Liqueur,6,750,9.83,14.74,6,88.44
3904,2014-01-23,,2106,2217 COLLEGE,CEDAR FALLS,50613,"2217 COLLEGE
CEDAR FALLS 50613
(42.517169286000069, -92.455837838999969)",7,Black Hawk,1011200.0,STRAIGHT BOURBON WHISKIES,434,LUXCO,77121,Rebel Reserve Cherry,6,750,13.34,20.01,6,120.06
3905,2014-09-18,,2106,2217 COLLEGE,CEDAR FALLS,50613,"2217 COLLEGE
CEDAR FALLS 50613
(42.517169286000069, -92.455837838999969)",7,Black Hawk,1081200.0,CREAM LIQUEURS,305,MHW Ltd,80485,Tippy Cow Chocolate,6,750,10.0,15.0,6,90.0
3906,2015-01-15,,2106,2217 COLLEGE,CEDAR FALLS,50613,"2217 COLLEGE
CEDAR FALLS 50613
(42.517169286000069, -92.455837838999969)",7,Black Hawk,1022100.0,TEQUILA,434,Luxco-St Louis,87596,El Mayor Blanco,6,750,11.0,16.5,6,99.0
3907,2014-04-03,,2106,2217 COLLEGE,CEDAR FALLS,50613,"2217 COLLEGE
CEDAR FALLS 50613
(42.517169286000069, -92.455837838999969)",7,Black Hawk,1022100.0,TEQUILA,240,WILLIAM GRANT AND SONS INC.,88116,Milagro Silver Tequila,6,750,15.69,23.54,6,141.24
3908,2014-04-24,,2106,2217 COLLEGE,CEDAR FALLS,50613,"2217 COLLEGE
CEDAR FALLS 50613
(42.517169286000069, -92.455837838999969)",7,Black Hawk,1022100.0,TEQUILA,434,Luxco-St Louis,89182,El Mayor Reposado,6,750,12.5,18.75,6,112.5
3909,2015-01-15,,2106,2217 COLLEGE,CEDAR FALLS,50613,"2217 COLLEGE
CEDAR FALLS 50613
(42.517169286000069, -92.455837838999969)",7,Black Hawk,1011300.0,TENNESSEE WHISKIES,85,Brown-Forman Corporation,904046,Jack Daniel's Sinatra Select Whiskey,6,1000,100.0,150.0,6,900.0
3910,2014-11-13,,2106,2217 COLLEGE,CEDAR FALLS,50613,"2217 COLLEGE
CEDAR FALLS 50613
(42.517169286000069, -92.455837838999969)",7,Black Hawk,1011200.0,STRAIGHT BOURBON WHISKIES,260,Diageo Americas,921230,Rhetoric HA,6,750,44.95,67.43,1,67.43
3911,2015-02-05,,2106,2217 COLLEGE,CEDAR FALLS,50613,"2217 COLLEGE
CEDAR FALLS 50613
(42.517169286000069, -92.455837838999969)",7,Black Hawk,1082900.0,MISC. IMPORTED CORDIALS & LIQUEURS,305,MHW Ltd,972656,Bols Elderflower Liqueur,6,750,7.84,11.76,6,70.56
3912,2014-08-13,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1062310.0,SPICED RUM,260,Diageo Americas,1799,Captain Morgan Spiced Barrel,6,1750,18.0,27.0,12,324.0
3913,2014-11-05,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1062310.0,SPICED RUM,260,Diageo Americas,1799,Captain Morgan Spiced Barrel,6,1750,18.0,27.0,6,162.0
3914,2014-04-23,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1062310.0,SPICED RUM,260,Diageo Americas,1799,Captain Morgan Spiced Barrel,6,1750,17.75,26.62,6,159.72
3915,2014-06-25,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1062310.0,SPICED RUM,260,Diageo Americas,1799,Captain Morgan Spiced Barrel,6,1750,17.75,26.62,12,319.44
3916,2014-10-01,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1701100.0,DECANTERS & SPECIALTY PACKAGES,35,Bacardi U.S.A. Inc.,4029,Grey Goose Night Vision,6,1000,22.0,33.0,2,66.0
3917,2014-03-26,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1012100.0,CANADIAN WHISKIES,115,Constellation Wine Company Inc.,11788,Black Velvet,6,1750,10.45,15.67,6,94.02
3918,2014-05-14,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1012100.0,CANADIAN WHISKIES,115,Constellation Wine Company Inc.,11788,Black Velvet,6,1750,10.45,15.67,12,188.04
3919,2014-07-30,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1012100.0,CANADIAN WHISKIES,115,Constellation Wine Company Inc.,11788,Black Velvet,6,1750,10.45,15.68,30,470.4
3920,2014-05-21,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1012100.0,CANADIAN WHISKIES,55,Sazerac North America,12408,Canadian Ltd Whisky,6,1750,7.94,12.51,6,75.06
3921,2014-05-21,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1012100.0,CANADIAN WHISKIES,55,Sazerac North America,12408,Canadian Ltd Whisky,6,1750,7.94,12.51,6,75.06
3922,2014-02-12,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1012100.0,CANADIAN WHISKIES,55,Sazerac North America,12408,Canadian Ltd Whisky,6,1750,9.14,13.71,18,246.78
3923,2014-05-21,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1011200.0,STRAIGHT BOURBON WHISKIES,125,Cedar Ridge VineyardsLLC,17206,Cedar Ridge Bourbon,6,750,17.6,26.4,1,26.4
3924,2014-01-29,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1011200.0,STRAIGHT BOURBON WHISKIES,125,Cedar Ridge VineyardsLLC,17206,Cedar Ridge Bourbon,6,750,17.6,26.4,2,52.8
3925,2014-07-23,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1011100.0,BLENDED WHISKIES,297,Laird And Company,23828,Five Star,6,1750,7.46,11.19,6,67.14
3926,2015-02-25,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1011300.0,TENNESSEE WHISKIES,85,Brown-Forman Corporation,26828,Jack Daniels Old #7 Black Lbl,6,1750,28.69,43.04,1,43.04
3927,2014-06-11,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1011300.0,TENNESSEE WHISKIES,85,Brown-Forman Corporation,26828,Jack Daniels Old #7 Black Lbl,6,1750,28.69,43.04,2,86.08
3928,2015-02-11,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1011500.0,STRAIGHT RYE WHISKIES,255,Wilson Daniels Ltd.,27102,Templeton Rye,6,750,18.09,27.14,3,81.42
3929,2015-01-28,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1011500.0,STRAIGHT RYE WHISKIES,255,Wilson Daniels Ltd.,27102,Templeton Rye,6,750,18.09,27.14,2,54.28
3930,2014-05-14,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1011500.0,STRAIGHT RYE WHISKIES,255,Wilson Daniels Ltd.,27102,Templeton Rye,6,750,18.09,27.14,1,27.14
3931,2014-12-03,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1011500.0,STRAIGHT RYE WHISKIES,255,Wilson Daniels Ltd.,27102,Templeton Rye,6,750,18.09,27.14,2,54.28
3932,2014-07-30,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1011500.0,STRAIGHT RYE WHISKIES,255,Wilson Daniels Ltd.,27102,Templeton Rye,6,750,18.09,27.14,6,162.84
3933,2014-07-09,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1011500.0,STRAIGHT RYE WHISKIES,255,Wilson Daniels Ltd.,27102,Templeton Rye,6,750,18.09,27.14,3,81.42
3934,2014-06-04,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1011500.0,STRAIGHT RYE WHISKIES,255,Wilson Daniels Ltd.,27102,Templeton Rye,6,750,18.09,27.14,6,162.84
3935,2014-04-09,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1011500.0,STRAIGHT RYE WHISKIES,255,Wilson Daniels Ltd.,27102,Templeton Rye,6,750,18.09,27.14,2,54.28
3936,2015-01-07,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1041100.0,AMERICAN DRY GINS,260,Diageo Americas,30318,Gordon's Gin London Dry - Pet,6,1750,11.0,16.5,6,99.0
3937,2014-09-24,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1041100.0,AMERICAN DRY GINS,260,Diageo Americas,30318,Gordon's Gin London Dry - Pet,6,1750,11.0,16.5,6,99.0
3938,2014-06-04,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1032080.0,IMPORTED VODKA,255,Wilson Daniels Ltd.,34122,Crystal Head Vodka,6,750,26.0,39.0,1,39.0
3939,2014-09-03,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1032080.0,IMPORTED VODKA,35,Bacardi U.S.A. Inc.,34422,Grey Goose Vodka,6,1000,22.0,33.0,6,198.0
3940,2014-03-19,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1032080.0,IMPORTED VODKA,35,Bacardi U.S.A. Inc.,34422,Grey Goose Vodka,6,1000,21.77,32.66,6,195.96
3941,2014-11-24,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1032080.0,IMPORTED VODKA,35,Bacardi U.S.A. Inc.,34422,Grey Goose Vodka,6,1000,22.0,33.0,2,66.0
3942,2014-04-09,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1032080.0,IMPORTED VODKA,35,Bacardi U.S.A. Inc.,34422,Grey Goose Vodka,6,1000,22.0,33.0,6,198.0
3943,2014-02-05,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1032080.0,IMPORTED VODKA,35,Bacardi U.S.A. Inc.,34422,Grey Goose Vodka,6,1000,21.77,32.66,3,97.98
3944,2014-01-08,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1031080.0,80 PROOF VODKA,297,Laird And Company,35918,Five O'clock,6,1750,7.2,10.79,6,64.74
3945,2014-09-10,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1031080.0,80 PROOF VODKA,297,Laird And Company,35918,Five O'clock Vodka,6,1750,7.2,10.8,6,64.8
3946,2014-03-19,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1031080.0,80 PROOF VODKA,297,Laird And Company,35918,Five O'clock,6,1750,7.2,10.79,12,129.48
3947,2014-07-30,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1031080.0,80 PROOF VODKA,297,Laird And Company,35918,Five O'clock Vodka,6,1750,7.2,10.8,12,129.6
3948,2014-10-22,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1031080.0,80 PROOF VODKA,297,Laird And Company,35918,Five O'clock Vodka,6,1750,7.2,10.8,6,64.8
3949,2014-02-26,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1031080.0,80 PROOF VODKA,297,Laird And Company,35918,Five O'clock,6,1750,7.2,10.79,6,64.74
3950,2014-10-01,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1031080.0,80 PROOF VODKA,297,Laird And Company,35918,Five O'clock Vodka,6,1750,7.2,10.8,18,194.4
3951,2014-02-05,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1031080.0,80 PROOF VODKA,55,Sazerac North America,35948,Fleischmann's Royal Vodka 80 Prf,6,1750,7.18,10.77,6,64.62
3952,2014-04-02,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1031080.0,80 PROOF VODKA,55,Sazerac North America,35948,Fleischmann's Royal Vodka 80 Prf,6,1750,7.18,10.77,6,64.62
3953,2015-01-07,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1031080.0,80 PROOF VODKA,434,Luxco-St Louis,36308,Hawkeye Vodka,6,1750,7.17,10.76,6,64.56
3954,2014-05-14,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1031080.0,80 PROOF VODKA,434,Luxco-St Louis,36308,Hawkeye Vodka,6,1750,7.17,10.76,6,64.56
3955,2014-07-23,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1031080.0,80 PROOF VODKA,434,Luxco-St Louis,36308,Hawkeye Vodka,6,1750,7.17,10.76,6,64.56
3956,2014-06-25,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1031080.0,80 PROOF VODKA,434,Luxco-St Louis,36308,Hawkeye Vodka,6,1750,7.17,10.76,6,64.56
3957,2014-01-29,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1031080.0,80 PROOF VODKA,434,LUXCO,36308,Hawkeye Vodka,6,1750,7.17,10.76,18,193.68
3958,2014-07-23,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1031080.0,80 PROOF VODKA,260,Diageo Americas,38008,Smirnoff Vodka 80 Prf Pet,6,1750,14.75,22.13,3,66.39
3959,2015-01-28,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1031200.0,FLAVORED VODKA,380,Phillips Beverage Company,41681,Uv Red (cherry) Vodka,6,1750,10.99,16.49,6,98.94
3960,2015-01-14,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1062200.0,PUERTO RICO & VIRGIN ISLANDS RUM,434,Luxco-St Louis,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56
3961,2014-11-05,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1071100.0,AMERICAN COCKTAILS,55,Sazerac North America,57129,Chi-Chi's Mexican Mudslide,6,1750,6.0,9.25,6,55.5
3962,2014-01-08,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1071100.0,AMERICAN COCKTAILS,55,Sazerac North America,57158,Chi-Chi's Strawberry Margarita W/tequila,6,1750,6.5,9.75,6,58.5
3963,2014-08-13,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1071100.0,AMERICAN COCKTAILS,395,Proximo,58888,Jose Cuervo Authentic Lime Margarita 4pk Cans,6,800,3.88,5.82,6,34.92
3964,2014-08-20,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1082900.0,MISC. IMPORTED CORDIALS & LIQUEURS,55,Sazerac North America,64601,Caravella Limoncello,6,750,11.25,16.88,2,33.76
3965,2014-04-16,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1082900.0,MISC. IMPORTED CORDIALS & LIQUEURS,55,Sazerac North America,64601,Caravella Limoncello,6,750,11.25,16.87,2,33.74
3966,2015-02-18,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1082900.0,MISC. IMPORTED CORDIALS & LIQUEURS,192,Sidney Frank Importing Co.,65258,Jagermeister Liqueur,6,1750,26.05,39.08,1,39.08
3967,2015-02-18,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1081200.0,CREAM LIQUEURS,305,MHW Ltd,73053,Rumchata,6,1000,16.34,24.51,3,73.53
3968,2015-01-07,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1081200.0,CREAM LIQUEURS,305,MHW Ltd,73053,Rumchata,6,1000,16.34,24.51,6,147.06
3969,2014-03-26,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1081700.0,DISTILLED SPIRITS SPECIALTY,384,Piedmont Distillers,76032,Midnight Moon Original,6,750,10.42,15.63,2,31.26
3970,2014-03-26,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1081700.0,DISTILLED SPIRITS SPECIALTY,384,Piedmont Distillers,76032,Midnight Moon Original,6,750,10.42,15.63,2,31.26
3971,2014-05-21,,2113,1119 MARKET ST. BOX 71,GOWRIE,50543,"1119 MARKET ST. BOX 71
GOWRIE 50543
(42.280542454000056, -94.289410885999985)",94,Webster,1081700.0,DISTILLED SPIRITS SPECIALTY,384,Piedmont Distillers,76036,Midnight Moon Apple Pie,6,750,11.0,16.5,6,99.0
3972,2015-02-05,,2130,617 SYCAMORE,WATERLOO,50703,"617 SYCAMORE
WATERLOO 50703
(42.497833997000043, -92.335314921999952)",7,Black Hawk,1062310.0,SPICED RUM,260,Diageo Americas,1799,Captain Morgan Spiced Barrel,6,1750,18.0,27.0,6,162.0
3973,2014-03-27,,2130,617 SYCAMORE,WATERLOO,50703,"617 SYCAMORE
WATERLOO 50703
(42.497833997000043, -92.335314921999952)",7,Black Hawk,1062310.0,SPICED RUM,260,Diageo Americas,1799,Captain Morgan Spiced Barrel,6,1750,17.75,26.62,6,159.72
3974,2014-05-22,,2130,617 SYCAMORE,WATERLOO,50703,"617 SYCAMORE
WATERLOO 50703
(42.497833997000043, -92.335314921999952)",7,Black Hawk,1062310.0,SPICED RUM,260,Diageo Americas,1799,Captain Morgan Spiced Barrel,6,1750,17.75,26.62,12,319.44
3975,2014-05-15,,2130,617 SYCAMORE,WATERLOO,50703,"617 SYCAMORE
WATERLOO 50703
(42.497833997000043, -92.335314921999952)",7,Black Hawk,1062310.0,SPICED RUM,260,Diageo Americas,1799,Captain Morgan Spiced Barrel,6,1750,17.75,26.62,6,159.72
3976,2015-01-08,,2130,617 SYCAMORE,WATERLOO,50703,"617 SYCAMORE
WATERLOO 50703
(42.497833997000043, -92.335314921999952)",7,Black Hawk,1062310.0,SPICED RUM,260,Diageo Americas,1799,Captain Morgan Spiced Barrel,6,1750,18.0,27.0,6,162.0
3977,2014-05-01,,2130,617 SYCAMORE,WATERLOO,50703,"617 SYCAMORE
WATERLOO 50703
(42.497833997000043, -92.335314921999952)",7,Black Hawk,1062310.0,SPICED RUM,260,Diageo Americas,1799,Captain Morgan Spiced Barrel,6,1750,17.75,26.62,6,159.72
3978,2014-07-24,,2130,617 SYCAMORE,WATERLOO,50703,"617 SYCAMORE
WATERLOO 50703
(42.497833997000043, -92.335314921999952)",7,Black Hawk,1062310.0,SPICED RUM,260,Diageo Americas,1799,Captain Morgan Spiced Barrel,6,1750,18.0,27.0,6,162.0
3979,2014-04-24,,2130,617 SYCAMORE,WATERLOO,50703,"617 SYCAMORE
WATERLOO 50703
(42.497833997000043, -92.335314921999952)",7,Black Hawk,1062310.0,SPICED RUM,260,Diageo Americas,1799,Captain Morgan Spiced Barrel,6,1750,17.75,26.62,6,159.72
3980,2014-10-23,,2130,617 SYCAMORE,WATERLOO,50703,"617 SYCAMORE
WATERLOO 50703
(42.497833997000043, -92.335314921999952)",7,Black Hawk,1062310.0,SPICED RUM,260,Diageo Americas,1799,Captain Morgan Spiced Barrel,6,1750,18.0,27.0,6,162.0
3981,2014-02-27,,2130,617 SYCAMORE,WATERLOO,50703,"617 SYCAMORE
WATERLOO 50703
(42.497833997000043, -92.335314921999952)",7,Black Hawk,1062310.0,SPICED RUM,260,Diageo Americas,1799,Captain Morgan Spiced Barrel,6,1750,17.75,26.62,6,159.72
3982,2014-10-09,,2130,617 SYCAMORE,WATERLOO,50703,"617 SYCAMORE
WATERLOO 50703
(42.497833997000043, -92.335314921999952)",7,Black Hawk,1062310.0,SPICED RUM,260,Diageo Americas,1799,Captain Morgan Spiced Barrel,6,1750,18.0,27.0,6,162.0
3983,2014-02-20,,2130,617 SYCAMORE,WATERLOO,50703,"617 SYCAMORE
WATERLOO 50703
(42.497833997000043, -92.335314921999952)",7,Black Hawk,1062310.0,SPICED RUM,260,Diageo Americas,1799,Captain Morgan Spiced Barrel,6,1750,17.75,26.62,6,159.72
3984,2014-10-02,,2130,617 SYCAMORE,WATERLOO,50703,"617 SYCAMORE
WATERLOO 50703
(42.497833997000043, -92.335314921999952)",7,Black Hawk,1062310.0,SPICED RUM,260,Diageo Americas,1799,Captain Morgan Spiced Barrel,6,1750,18.0,27.0,6,162.0
3985,2014-04-10,,2130,617 SYCAMORE,WATERLOO,50703,"617 SYCAMORE
WATERLOO 50703
(42.497833997000043, -92.335314921999952)",7,Black Hawk,1062310.0,SPICED RUM,260,Diageo Americas,1799,Captain Morgan Spiced Barrel,6,1750,17.75,26.62,6,159.72
3986,2014-04-10,,2130,617 SYCAMORE,WATERLOO,50703,"617 SYCAMORE
WATERLOO 50703
(42.497833997000043, -92.335314921999952)",7,Black Hawk,1062310.0,SPICED RUM,260,Diageo Americas,1799,Captain Morgan Spiced Barrel,6,1750,17.75,26.62,6,159.72
3987,2014-01-30,,2130,617 SYCAMORE,WATERLOO,50703,"617 SYCAMORE
WATERLOO 50703
(42.497833997000043, -92.335314921999952)",7,Black Hawk,1062310.0,SPICED RUM,260,Diageo Americas,1799,Captain Morgan Spiced Barrel,6,1750,17.75,26.62,6,159.72
3988,2015-02-05,,2130,617 SYCAMORE,WATERLOO,50703,"617 SYCAMORE
WATERLOO 50703
(42.497833997000043, -92.335314921999952)",7,Black Hawk,1012100.0,CANADIAN WHISKIES,115,"Constellation Wine Company, Inc.",10548,Black Velvet Toasted Caramel,6,1750,12.99,19.49,6,116.94
3989,2014-05-08,,2130,617 SYCAMORE,WATERLOO,50703,"617 SYCAMORE
WATERLOO 50703
(42.497833997000043, -92.335314921999952)",7,Black Hawk,1012100.0,CANADIAN WHISKIES,115,Constellation Wine Company Inc.,10548,Black Velvet Toasted Caramel,6,1750,12.99,19.49,6,116.94
3990,2014-08-07,,2130,617 SYCAMORE,WATERLOO,50703,"617 SYCAMORE
WATERLOO 50703
(42.497833997000043, -92.335314921999952)",7,Black Hawk,1012100.0,CANADIAN WHISKIES,115,Constellation Wine Company Inc.,10548,Black Velvet Toasted Caramel,6,1750,12.99,19.49,6,116.94
3991,2014-06-19,,2130,617 SYCAMORE,WATERLOO,50703,"617 SYCAMORE
WATERLOO 50703
(42.497833997000043, -92.335314921999952)",7,Black Hawk,1012100.0,CANADIAN WHISKIES,115,Constellation Wine Company Inc.,10548,Black Velvet Toasted Caramel,6,1750,12.99,19.49,6,116.94
